202310062359,0001.1
202310062400,0001.1
202310070001,0000.0
202310070002,0000.0
202310070003,0000.0
202310070004,0000.0
202310070005,0000.0
202310070006,0000.0
202310070007,0000.0
202310070008,0000.0
202310070009,0000.0
202310070010,0000.0
202310070011,0000.0
202310070012,0000.0
202310070013,0000.0
202310070014,0000.0
202310070015,0000.0
202310070016,0000.0
202310070017,0000.0
202310070018,0000.0
202310070019,0000.0
202310070020,0000.0
202310070021,0000.0
202310070022,0000.0
202310070023,0000.0
202310070024,0000.0
202310070025,0000.0
202310070026,0000.0
202310070027,0000.0
202310070028,0000.0
202310070029,0000.0
202310070030,0000.0
202310070031,0000.0
202310070032,0000.0
202310070033,0000.0
202310070034,0000.0
202310070035,0000.0
202310070036,0000.0
202310070037,0000.0
202310070038,0000.0
202310070039,0000.0
202310070040,0000.0
202310070041,0000.0
202310070042,0000.0
202310070043,0000.0
202310070044,0000.0
202310070045,0000.0
202310070046,0000.0
202310070047,0000.0
202310070048,0000.0
202310070049,0000.0
202310070050,0000.0
202310070051,0000.0
202310070052,0000.0
202310070053,0000.0
202310070054,0000.0
202310070055,0000.0
202310070056,0000.0
202310070057,0000.0
202310070058,0000.0
202310070059,0000.0
202310070100,0000.0
202310070101,0000.0
202310070102,0000.0
202310070103,0000.0
202310070104,0000.0
202310070105,0000.0
202310070106,0000.0
202310070107,0000.0
202310070108,0000.0
202310070109,0000.0
202310070110,0000.0
202310070111,0000.0
202310070112,0000.0
202310070113,0000.0
202310070114,0000.0
202310070115,0000.0
202310070116,0000.0
202310070117,0000.0
202310070118,0000.0
202310070119,0000.0
202310070120,0000.0
202310070121,0000.0
202310070122,0000.0
202310070123,0000.0
202310070124,0000.0
202310070125,0000.0
202310070126,0000.0
202310070127,0000.0
202310070128,0000.0
202310070129,0000.0
202310070130,0000.0
202310070131,0000.0
202310070132,0000.0
202310070133,0000.0
202310070134,0000.0
202310070135,0000.0
202310070136,0000.0
202310070137,0000.0
202310070138,0000.0
202310070139,0000.0
202310070140,0000.0
202310070141,0000.0
202310070142,0000.0
202310070143,0000.0
202310070144,0000.0
202310070145,0000.0
