202311272400,020.4,075
202311280001,020.4,075
202311280002,020.3,075
202311280003,020.3,076
202311280004,020.2,076
202311280005,020.1,076
202311280006,020.1,076
202311280007,020.1,076
202311280008,020.1,077
202311280009,020.1,076
202311280010,020.1,076
202311280011,020.1,076
202311280012,020.0,076
202311280013,020.0,077
202311280014,020.0,077
202311280015,020.0,077
202311280016,020.0,077
202311280017,020.1,076
202311280018,020.0,077
202311280019,020.0,077
202311280020,020.0,077
202311280021,019.9,077
202311280022,019.9,077
202311280023,019.9,077
202311280024,019.9,078
202311280025,019.9,078
202311280026,019.8,078
202311280027,019.9,078
202311280028,019.8,078
202311280029,019.8,078
202311280030,019.8,078
202311280031,019.8,078
202311280032,019.8,078
202311280033,019.9,078
202311280034,019.8,078
202311280035,019.9,078
202311280036,019.9,078
202311280037,019.9,077
202311280038,019.9,077
202311280039,019.9,078
202311280040,020.0,077
202311280041,020.0,077
202311280042,020.1,077
202311280043,020.1,077
202311280044,020.1,076
202311280045,020.1,076
202311280046,020.1,076
202311280047,020.2,076
202311280048,020.2,076
202311280049,020.2,076
202311280050,020.2,076
202311280051,020.2,076
202311280052,020.3,076
202311280053,020.3,076
202311280054,020.3,076
202311280055,020.2,076
202311280056,020.2,076
202311280057,020.2,076
202311280058,020.2,076
202311280059,020.2,076
202311280100,020.2,076
202311280101,020.2,076
202311280102,020.3,076
202311280103,020.3,076
202311280104,020.3,076
202311280105,020.3,076
202311280106,020.3,076
202311280107,020.3,076
202311280108,020.3,076
202311280109,020.2,076
202311280110,020.2,076
202311280111,020.2,077
202311280112,020.1,077
202311280113,020.1,077
202311280114,020.1,077
202311280115,020.1,077
202311280116,020.1,077
202311280117,020.1,076
202311280118,020.2,076
202311280119,020.2,076
202311280120,020.2,076
202311280121,020.2,076
202311280122,020.2,076
202311280123,020.3,075
202311280124,020.3,075
202311280125,020.3,075
202311280126,020.3,075
202311280127,020.3,075
202311280128,020.3,075
202311280129,020.3,075
202311280130,020.2,076
202311280131,020.2,076
202311280132,020.2,076
202311280133,020.1,076
202311280134,020.1,076
202311280135,020.1,076
202311280136,020.1,076
202311280137,020.2,076
202311280138,020.2,076
202311280139,020.2,075
202311280140,020.1,076
202311280141,020.1,076
202311280142,020.1,075
202311280143,020.1,076
202311280144,020.1,076
202311280145,020.1,076
202311280146,020.1,076
202311280147,020.2,075
202311280148,020.2,075
202311280149,020.3,075
202311280150,020.3,075
202311280151,020.2,075
202311280152,020.3,075
202311280153,020.3,074
202311280154,020.4,074
202311280155,020.4,074
202311280156,020.4,074
202311280157,020.3,074
202311280158,020.4,074
202311280159,020.4,074
202311280200,020.4,074
202311280201,020.4,074
202311280202,020.3,074
202311280203,020.3,075
202311280204,020.2,075
202311280205,020.2,075
202311280206,020.2,075
202311280207,020.3,075
202311280208,020.3,075
202311280209,020.3,075
202311280210,020.2,075
202311280211,020.2,075
202311280212,020.2,075
202311280213,020.2,075
202311280214,020.2,075
202311280215,020.2,075
202311280216,020.2,075
202311280217,020.1,076
202311280218,020.1,075
202311280219,020.1,075
202311280220,020.2,075
202311280221,020.2,075
202311280222,020.2,075
202311280223,020.2,075
202311280224,020.2,075
202311280225,020.2,075
202311280226,020.3,075
202311280227,020.3,074
202311280228,020.3,074
202311280229,020.4,074
202311280230,020.4,074
202311280231,020.4,074
202311280232,020.4,074
202311280233,020.3,074
202311280234,020.2,074
202311280235,020.2,074
202311280236,020.2,074
202311280237,020.2,074
202311280238,020.2,074
202311280239,020.2,075
202311280240,020.1,075
202311280241,020.1,075
202311280242,020.2,075
202311280243,020.2,075
202311280244,020.1,075
202311280245,020.0,075
202311280246,020.0,076
202311280247,019.9,076
202311280248,019.9,076
202311280249,019.9,076
202311280250,019.9,076
202311280251,019.9,076
202311280252,019.9,076
202311280253,019.8,077
202311280254,019.8,077
202311280255,019.8,077
202311280256,019.8,077
202311280257,019.9,077
202311280258,019.9,077
202311280259,019.8,077
202311280300,019.8,077
202311280301,019.9,077
202311280302,019.8,077
202311280303,019.8,077
202311280304,019.8,077
202311280305,019.7,077
202311280306,019.7,077
202311280307,019.7,077
202311280308,019.7,077
202311280309,019.7,077
202311280310,019.7,077
202311280311,019.7,077
202311280312,019.7,077
202311280313,019.8,077
202311280314,019.8,077
202311280315,019.9,077
202311280316,019.9,076
202311280317,020.0,076
202311280318,020.0,075
202311280319,020.0,075
202311280320,020.0,076
202311280321,020.0,076
202311280322,020.0,076
202311280323,020.0,076
202311280324,020.0,076
202311280325,020.0,076
202311280326,020.0,076
202311280327,019.9,076
202311280328,019.9,076
202311280329,020.0,076
202311280330,020.0,076
202311280331,019.9,076
202311280332,019.9,076
202311280333,019.9,076
202311280334,019.8,076
202311280335,019.9,077
202311280336,019.9,076
202311280337,019.9,076
202311280338,019.9,076
202311280339,019.9,076
202311280340,019.8,076
202311280341,019.8,076
202311280342,019.9,076
202311280343,019.9,076
202311280344,019.9,076
202311280345,019.9,076
202311280346,019.9,076
202311280347,019.8,076
202311280348,019.8,076
202311280349,019.8,076
202311280350,019.7,076
202311280351,019.7,077
202311280352,019.6,077
202311280353,019.6,077
202311280354,019.6,077
202311280355,019.6,077
202311280356,019.6,077
202311280357,019.7,077
202311280358,019.8,076
202311280359,019.9,076
202311280400,019.9,075
202311280401,019.9,075
202311280402,019.9,075
202311280403,019.9,075
202311280404,019.8,075
202311280405,019.8,075
202311280406,019.9,075
202311280407,020.0,075
202311280408,019.9,075
202311280409,019.9,074
202311280410,019.9,074
202311280411,019.9,074
202311280412,019.8,075
202311280413,019.7,075
202311280414,019.7,075
202311280415,019.7,075
202311280416,019.7,075
202311280417,019.7,075
202311280418,019.8,075
202311280419,019.7,075
202311280420,019.7,075
202311280421,019.7,075
202311280422,019.7,075
202311280423,019.8,074
202311280424,019.9,074
202311280425,019.9,074
202311280426,019.9,074
202311280427,020.0,073
202311280428,020.0,073
202311280429,020.0,073
202311280430,020.1,073
202311280431,020.2,072
202311280432,020.2,072
202311280433,020.1,073
202311280434,020.1,073
202311280435,020.1,073
202311280436,020.0,073
202311280437,020.0,073
202311280438,020.0,073
202311280439,020.0,072
202311280440,020.0,073
202311280441,019.9,073
202311280442,019.9,073
202311280443,020.0,072
202311280444,020.0,072
202311280445,019.9,073
202311280446,019.9,073
202311280447,019.9,073
202311280448,019.9,073
202311280449,019.8,073
202311280450,019.8,073
202311280451,019.8,073
202311280452,019.8,073
202311280453,019.7,073
202311280454,019.7,073
202311280455,019.7,073
202311280456,019.6,074
202311280457,019.6,074
202311280458,019.6,074
202311280459,019.7,073
202311280500,019.8,072
202311280501,019.9,072
202311280502,019.9,073
202311280503,019.9,072
202311280504,019.9,073
202311280505,019.9,073
202311280506,020.0,073
202311280507,020.1,072
202311280508,020.1,072
202311280509,020.1,072
202311280510,020.0,072
202311280511,020.0,072
202311280512,020.1,072
202311280513,020.1,072
202311280514,020.0,072
202311280515,020.0,073
202311280516,019.9,073
202311280517,019.8,073
202311280518,019.7,074
202311280519,019.6,074
202311280520,019.6,074
202311280521,019.6,074
202311280522,019.7,074
202311280523,019.7,074
202311280524,019.7,074
202311280525,019.7,074
202311280526,019.7,073
202311280527,019.7,073
202311280528,019.7,073
202311280529,019.7,073
202311280530,019.7,073
202311280531,019.7,073
202311280532,019.7,073
202311280533,019.7,073
202311280534,019.8,073
202311280535,019.8,072
202311280536,019.8,072
202311280537,019.8,072
202311280538,019.8,072
202311280539,019.9,072
202311280540,019.9,071
202311280541,019.9,071
202311280542,020.0,071
202311280543,020.1,070
202311280544,020.0,070
202311280545,020.0,071
202311280546,019.9,071
202311280547,019.9,071
202311280548,019.9,071
202311280549,019.9,071
202311280550,019.8,071
202311280551,019.7,072
202311280552,019.6,072
202311280553,019.7,071
202311280554,019.6,071
202311280555,019.7,071
202311280556,019.6,071
202311280557,019.6,072
202311280558,019.5,072
202311280559,019.5,071
202311280600,019.5,072
202311280601,019.5,071
202311280602,019.5,071
202311280603,019.5,071
202311280604,019.5,071
202311280605,019.5,072
202311280606,019.4,072
202311280607,019.4,071
202311280608,019.5,070
202311280609,019.5,070
202311280610,019.6,068
202311280611,019.8,068
202311280612,019.9,067
202311280613,019.9,066
202311280614,019.9,066
202311280615,020.0,065
202311280616,020.0,066
202311280617,020.0,065
202311280618,020.1,064
202311280619,020.1,065
202311280620,020.0,065
202311280621,019.9,065
202311280622,019.9,065
202311280623,019.8,065
202311280624,019.7,066
202311280625,019.7,066
202311280626,019.7,066
202311280627,019.6,066
202311280628,019.7,066
202311280629,019.7,065
202311280630,019.8,066
202311280631,019.8,065
202311280632,019.8,065
202311280633,019.8,066
202311280634,019.8,066
202311280635,019.7,066
202311280636,019.6,067
202311280637,019.6,068
202311280638,019.6,068
202311280639,019.6,068
202311280640,019.6,068
202311280641,019.6,068
202311280642,019.6,068
202311280643,019.6,068
202311280644,019.6,068
202311280645,019.6,069
202311280646,019.5,069
202311280647,019.5,069
202311280648,019.5,070
202311280649,019.4,070
202311280650,019.4,070
202311280651,019.4,070
202311280652,019.4,069
202311280653,019.5,069
202311280654,019.5,069
202311280655,019.5,069
202311280656,019.5,069
202311280657,019.4,069
202311280658,019.4,070
202311280659,019.4,069
202311280700,019.4,069
202311280701,019.4,069
202311280702,019.4,069
202311280703,019.4,069
202311280704,019.4,068
202311280705,019.4,068
202311280706,019.4,068
202311280707,019.3,069
202311280708,019.3,068
202311280709,019.3,068
202311280710,019.3,068
202311280711,019.4,068
202311280712,019.3,068
202311280713,019.3,067
202311280714,019.4,067
202311280715,019.4,068
202311280716,019.4,067
202311280717,019.4,067
202311280718,019.4,067
202311280719,019.4,067
202311280720,019.5,067
202311280721,019.4,067
202311280722,019.4,067
202311280723,019.4,067
202311280724,019.5,067
202311280725,019.5,067
202311280726,019.5,066
202311280727,019.5,066
202311280728,019.5,066
202311280729,019.6,066
202311280730,019.6,066
202311280731,019.6,065
202311280732,019.6,066
202311280733,019.6,066
202311280734,019.6,065
202311280735,019.7,065
202311280736,019.7,065
202311280737,019.7,065
202311280738,019.7,065
202311280739,019.7,066
202311280740,019.6,065
202311280741,019.7,065
202311280742,019.7,065
202311280743,019.7,065
202311280744,019.8,064
202311280745,019.9,063
202311280746,020.0,063
202311280747,020.0,063
202311280748,020.1,063
202311280749,020.2,063
202311280750,020.2,062
202311280751,020.4,062
202311280752,020.4,062
202311280753,020.5,061
202311280754,020.5,061
202311280755,020.5,061
202311280756,020.5,061
202311280757,020.5,061
202311280758,020.4,061
202311280759,020.4,062
202311280800,020.5,062
202311280801,020.5,062
202311280802,020.5,062
202311280803,020.6,061
202311280804,020.6,061
202311280805,020.6,061
202311280806,020.6,061
202311280807,020.6,061
202311280808,020.7,061
202311280809,020.7,060
202311280810,020.8,062
202311280811,020.8,060
202311280812,020.9,060
202311280813,021.0,061
202311280814,021.1,062
202311280815,021.1,062
202311280816,021.1,060
202311280817,021.1,060
202311280818,021.2,060
202311280819,021.2,060
202311280820,021.3,060
202311280821,021.4,060
202311280822,021.5,059
202311280823,021.5,058
202311280824,021.4,059
202311280825,021.5,060
202311280826,021.5,059
202311280827,021.4,059
202311280828,021.5,059
202311280829,021.5,059
202311280830,021.5,059
202311280831,021.6,059
202311280832,021.6,059
202311280833,021.6,058
202311280834,021.6,058
202311280835,021.6,059
202311280836,021.7,057
202311280837,021.7,058
202311280838,021.8,058
202311280839,021.8,056
202311280840,021.7,056
202311280841,021.7,057
202311280842,021.8,056
202311280843,021.8,056
202311280844,021.8,056
202311280845,021.8,056
202311280846,021.8,056
202311280847,021.9,057
202311280848,021.9,056
202311280849,021.9,056
202311280850,021.9,055
202311280851,021.9,056
202311280852,021.9,056
202311280853,021.9,056
202311280854,021.9,055
202311280855,021.9,055
202311280856,022.0,055
202311280857,022.1,055
202311280858,022.1,055
202311280859,022.1,055
