1701103860,11,28,0,51,51,020.2,0.0,076
1701103920,11,28,0,52,52,020.3,0.0,076
1701103980,11,28,0,53,53,020.3,0.0,076
1701104040,11,28,0,54,54,020.3,0.0,076
1701104100,11,28,0,55,55,020.2,0.0,076
1701104160,11,28,0,56,56,020.2,0.0,076
1701104220,11,28,0,57,57,020.2,0.0,076
1701104280,11,28,0,58,58,020.2,0.0,076
1701104340,11,28,0,59,59,020.2,0.0,076
1701104400,11,28,1,0,60,020.2,0.0,076
1701104460,11,28,1,1,61,020.2,0.0,076
1701104520,11,28,1,2,62,020.3,0.0,076
1701104580,11,28,1,3,63,020.3,0.0,076
1701104640,11,28,1,4,64,020.3,0.0,076
1701104700,11,28,1,5,65,020.3,0.0,076
1701104760,11,28,1,6,66,020.3,0.0,076
1701104820,11,28,1,7,67,020.3,0.0,076
1701104880,11,28,1,8,68,020.3,0.0,076
1701104940,11,28,1,9,69,020.2,0.0,076
1701105000,11,28,1,10,70,020.2,0.0,076
1701105060,11,28,1,11,71,020.2,0.0,077
1701105120,11,28,1,12,72,020.1,0.0,077
1701105180,11,28,1,13,73,020.1,0.0,077
1701105240,11,28,1,14,74,020.1,0.0,077
1701105300,11,28,1,15,75,020.1,0.0,077
1701105360,11,28,1,16,76,020.1,0.0,077
1701105420,11,28,1,17,77,020.1,0.0,076
1701105480,11,28,1,18,78,020.2,0.0,076
1701105540,11,28,1,19,79,020.2,0.0,076
1701105600,11,28,1,20,80,020.2,0.0,076
1701105660,11,28,1,21,81,020.2,0.0,076
1701105720,11,28,1,22,82,020.2,0.0,076
1701105780,11,28,1,23,83,020.3,0.0,075
1701105840,11,28,1,24,84,020.3,0.0,075
1701105900,11,28,1,25,85,020.3,0.0,075
1701105960,11,28,1,26,86,020.3,0.0,075
1701106020,11,28,1,27,87,020.3,0.0,075
1701106080,11,28,1,28,88,020.3,0.0,075
1701106140,11,28,1,29,89,020.3,0.0,075
1701106200,11,28,1,30,90,020.2,0.0,076
1701106260,11,28,1,31,91,020.2,0.0,076
1701106320,11,28,1,32,92,020.2,0.0,076
1701106380,11,28,1,33,93,020.1,0.0,076
1701106440,11,28,1,34,94,020.1,0.0,076
1701106500,11,28,1,35,95,020.1,0.0,076
1701106560,11,28,1,36,96,020.1,0.0,076
1701106620,11,28,1,37,97,020.2,0.0,076
1701106680,11,28,1,38,98,020.2,0.0,076
1701106740,11,28,1,39,99,020.2,0.0,075
1701106800,11,28,1,40,100,020.1,0.0,076
1701106860,11,28,1,41,101,020.1,0.0,076
1701106920,11,28,1,42,102,020.1,0.0,075
1701106980,11,28,1,43,103,020.1,0.0,076
1701107040,11,28,1,44,104,020.1,0.0,076
1701107100,11,28,1,45,105,020.1,0.0,076
1701107160,11,28,1,46,106,020.1,0.0,076
1701107220,11,28,1,47,107,020.2,0.0,075
1701107280,11,28,1,48,108,020.2,0.0,075
1701107340,11,28,1,49,109,020.3,0.0,075
1701107400,11,28,1,50,110,020.3,0.0,075
1701107460,11,28,1,51,111,020.2,0.0,075
1701107520,11,28,1,52,112,020.3,0.0,075
1701107580,11,28,1,53,113,020.3,0.0,074
1701107640,11,28,1,54,114,020.4,0.0,074
1701107700,11,28,1,55,115,020.4,0.0,074
1701107760,11,28,1,56,116,020.4,0.0,074
1701107820,11,28,1,57,117,020.3,0.0,074
1701107880,11,28,1,58,118,020.4,0.0,074
1701107940,11,28,1,59,119,020.4,0.0,074
1701108000,11,28,2,0,120,020.4,0.0,074
1701108060,11,28,2,1,121,020.4,0.0,074
1701108120,11,28,2,2,122,020.3,0.0,074
1701108180,11,28,2,3,123,020.3,0.0,075
1701108240,11,28,2,4,124,020.2,0.0,075
1701108300,11,28,2,5,125,020.2,0.0,075
1701108360,11,28,2,6,126,020.2,0.0,075
1701108420,11,28,2,7,127,020.3,0.0,075
1701108480,11,28,2,8,128,020.3,0.0,075
1701108540,11,28,2,9,129,020.3,0.0,075
1701108600,11,28,2,10,130,020.2,0.0,075
1701108660,11,28,2,11,131,020.2,0.0,075
1701108720,11,28,2,12,132,020.2,0.0,075
1701108780,11,28,2,13,133,020.2,0.0,075
1701108840,11,28,2,14,134,020.2,0.0,075
1701108900,11,28,2,15,135,020.2,0.0,075
1701108960,11,28,2,16,136,020.2,0.0,075
1701109020,11,28,2,17,137,020.1,0.0,076
1701109080,11,28,2,18,138,020.1,0.0,075
1701109140,11,28,2,19,139,020.1,0.0,075
1701109200,11,28,2,20,140,020.2,0.0,075
1701109260,11,28,2,21,141,020.2,0.0,075
1701109320,11,28,2,22,142,020.2,0.0,075
1701109380,11,28,2,23,143,020.2,0.0,075
1701109440,11,28,2,24,144,020.2,0.0,075
1701109500,11,28,2,25,145,020.2,0.0,075
1701109560,11,28,2,26,146,020.3,0.0,075
1701109620,11,28,2,27,147,020.3,0.0,074
1701109680,11,28,2,28,148,020.3,0.0,074
1701109740,11,28,2,29,149,020.4,0.0,074
1701109800,11,28,2,30,150,020.4,0.0,074
1701109860,11,28,2,31,151,020.4,0.0,074
1701109920,11,28,2,32,152,020.4,0.0,074
1701109980,11,28,2,33,153,020.3,0.0,074
1701110040,11,28,2,34,154,020.2,0.0,074
1701110100,11,28,2,35,155,020.2,0.0,074
1701110160,11,28,2,36,156,020.2,0.0,074
1701110220,11,28,2,37,157,020.2,0.0,074
1701110280,11,28,2,38,158,020.2,0.0,074
1701110340,11,28,2,39,159,020.2,0.0,075
1701110400,11,28,2,40,160,020.1,0.0,075
1701110460,11,28,2,41,161,020.1,0.0,075
1701110520,11,28,2,42,162,020.2,0.0,075
1701110580,11,28,2,43,163,020.2,0.0,075
1701110640,11,28,2,44,164,020.1,0.0,075
1701110700,11,28,2,45,165,020.0,0.0,075
1701110760,11,28,2,46,166,020.0,0.0,076
1701110820,11,28,2,47,167,019.9,0.0,076
1701110880,11,28,2,48,168,019.9,0.0,076
1701110940,11,28,2,49,169,019.9,0.0,076
1701111000,11,28,2,50,170,019.9,0.0,076
1701111060,11,28,2,51,171,019.9,0.0,076
1701111120,11,28,2,52,172,019.9,0.0,076
1701111180,11,28,2,53,173,019.8,0.0,077
1701111240,11,28,2,54,174,019.8,0.0,077
1701111300,11,28,2,55,175,019.8,0.0,077
1701111360,11,28,2,56,176,019.8,0.0,077
1701111420,11,28,2,57,177,019.9,0.0,077
1701111480,11,28,2,58,178,019.9,0.0,077
1701111540,11,28,2,59,179,019.8,0.0,077
1701111600,11,28,3,0,180,019.8,0.0,077
1701111660,11,28,3,1,181,019.9,0.0,077
1701111720,11,28,3,2,182,019.8,0.0,077
1701111780,11,28,3,3,183,019.8,0.0,077
1701111840,11,28,3,4,184,019.8,0.0,077
1701111900,11,28,3,5,185,019.7,0.0,077
1701111960,11,28,3,6,186,019.7,0.0,077
1701112020,11,28,3,7,187,019.7,0.0,077
1701112080,11,28,3,8,188,019.7,0.0,077
1701112140,11,28,3,9,189,019.7,0.0,077
1701112200,11,28,3,10,190,019.7,0.0,077
1701112260,11,28,3,11,191,019.7,0.0,077
1701112320,11,28,3,12,192,019.7,0.0,077
1701112380,11,28,3,13,193,019.8,0.0,077
1701112440,11,28,3,14,194,019.8,0.0,077
1701112500,11,28,3,15,195,019.9,0.0,077
1701112560,11,28,3,16,196,019.9,0.0,076
1701112620,11,28,3,17,197,020.0,0.0,076
1701112680,11,28,3,18,198,020.0,0.0,075
1701112740,11,28,3,19,199,020.0,0.0,075
1701112800,11,28,3,20,200,020.0,0.0,076
1701112860,11,28,3,21,201,020.0,0.0,076
1701112920,11,28,3,22,202,020.0,0.0,076
1701112980,11,28,3,23,203,020.0,0.0,076
1701113040,11,28,3,24,204,020.0,0.0,076
1701113100,11,28,3,25,205,020.0,0.0,076
1701113160,11,28,3,26,206,020.0,0.0,076
1701113220,11,28,3,27,207,019.9,0.0,076
1701113280,11,28,3,28,208,019.9,0.0,076
1701113340,11,28,3,29,209,020.0,0.0,076
1701113400,11,28,3,30,210,020.0,0.0,076
1701113460,11,28,3,31,211,019.9,0.0,076
1701113520,11,28,3,32,212,019.9,0.0,076
1701113580,11,28,3,33,213,019.9,0.0,076
1701113640,11,28,3,34,214,019.8,0.0,076
1701113700,11,28,3,35,215,019.9,0.0,077
1701113760,11,28,3,36,216,019.9,0.0,076
1701113820,11,28,3,37,217,019.9,0.0,076
1701113880,11,28,3,38,218,019.9,0.0,076
1701113940,11,28,3,39,219,019.9,0.0,076
1701114000,11,28,3,40,220,019.8,0.0,076
1701114060,11,28,3,41,221,019.8,0.0,076
1701114120,11,28,3,42,222,019.9,0.0,076
1701114180,11,28,3,43,223,019.9,0.0,076
1701114240,11,28,3,44,224,019.9,0.0,076
1701114300,11,28,3,45,225,019.9,0.0,076
1701114360,11,28,3,46,226,019.9,0.0,076
1701114420,11,28,3,47,227,019.8,0.0,076
1701114480,11,28,3,48,228,019.8,0.0,076
1701114540,11,28,3,49,229,019.8,0.0,076
1701114600,11,28,3,50,230,019.7,0.0,076
1701114660,11,28,3,51,231,019.7,0.0,077
1701114720,11,28,3,52,232,019.6,0.0,077
1701114780,11,28,3,53,233,019.6,0.0,077
1701114840,11,28,3,54,234,019.6,0.0,077
1701114900,11,28,3,55,235,019.6,0.0,077
1701114960,11,28,3,56,236,019.6,0.0,077
1701115020,11,28,3,57,237,019.7,0.0,077
1701115080,11,28,3,58,238,019.8,0.0,076
1701115140,11,28,3,59,239,019.9,0.0,076
1701115200,11,28,4,0,240,019.9,0.0,075
1701115260,11,28,4,1,241,019.9,0.0,075
1701115320,11,28,4,2,242,019.9,0.0,075
1701115380,11,28,4,3,243,019.9,0.0,075
1701115440,11,28,4,4,244,019.8,0.0,075
1701115500,11,28,4,5,245,019.8,0.0,075
1701115560,11,28,4,6,246,019.9,0.0,075
1701115620,11,28,4,7,247,020.0,0.0,075
1701115680,11,28,4,8,248,019.9,0.0,075
1701115740,11,28,4,9,249,019.9,0.0,074
1701115800,11,28,4,10,250,019.9,0.0,074
1701115860,11,28,4,11,251,019.9,0.0,074
1701115920,11,28,4,12,252,019.8,0.0,075
1701115980,11,28,4,13,253,019.7,0.0,075
1701116040,11,28,4,14,254,019.7,0.0,075
1701116100,11,28,4,15,255,019.7,0.0,075
1701116160,11,28,4,16,256,019.7,0.0,075
1701116220,11,28,4,17,257,019.7,0.0,075
1701116280,11,28,4,18,258,019.8,0.0,075
1701116340,11,28,4,19,259,019.7,0.0,075
1701116400,11,28,4,20,260,019.7,0.0,075
1701116460,11,28,4,21,261,019.7,0.0,075
1701116520,11,28,4,22,262,019.7,0.0,075
1701116580,11,28,4,23,263,019.8,0.0,074
1701116640,11,28,4,24,264,019.9,0.0,074
1701116700,11,28,4,25,265,019.9,0.0,074
1701116760,11,28,4,26,266,019.9,0.0,074
1701116820,11,28,4,27,267,020.0,0.0,073
1701116880,11,28,4,28,268,020.0,0.0,073
1701116940,11,28,4,29,269,020.0,0.0,073
1701117000,11,28,4,30,270,020.1,0.0,073
1701117060,11,28,4,31,271,020.2,0.0,072
1701117120,11,28,4,32,272,020.2,0.0,072
1701117180,11,28,4,33,273,020.1,0.0,073
1701117240,11,28,4,34,274,020.1,0.0,073
1701117300,11,28,4,35,275,020.1,0.0,073
1701117360,11,28,4,36,276,020.0,0.0,073
1701117420,11,28,4,37,277,020.0,0.0,073
1701117480,11,28,4,38,278,020.0,0.0,073
1701117540,11,28,4,39,279,020.0,0.0,072
1701117600,11,28,4,40,280,020.0,0.0,073
1701117660,11,28,4,41,281,019.9,0.0,073
1701117720,11,28,4,42,282,019.9,0.0,073
1701117780,11,28,4,43,283,020.0,0.0,072
1701117840,11,28,4,44,284,020.0,0.0,072
1701117900,11,28,4,45,285,019.9,0.0,073
1701117960,11,28,4,46,286,019.9,0.0,073
1701118020,11,28,4,47,287,019.9,0.0,073
1701118080,11,28,4,48,288,019.9,0.0,073
1701118140,11,28,4,49,289,019.8,0.0,073
1701118200,11,28,4,50,290,019.8,0.0,073
1701118260,11,28,4,51,291,019.8,0.0,073
1701118320,11,28,4,52,292,019.8,0.0,073
1701118380,11,28,4,53,293,019.7,0.0,073
1701118440,11,28,4,54,294,019.7,0.0,073
1701118500,11,28,4,55,295,019.7,0.0,073
1701118560,11,28,4,56,296,019.6,0.0,074
1701118620,11,28,4,57,297,019.6,0.0,074
1701118680,11,28,4,58,298,019.6,0.0,074
1701118740,11,28,4,59,299,019.7,0.0,073
1701118800,11,28,5,0,300,019.8,0.0,072
1701118860,11,28,5,1,301,019.9,0.0,072
1701118920,11,28,5,2,302,019.9,0.0,073
1701118980,11,28,5,3,303,019.9,0.0,072
1701119040,11,28,5,4,304,019.9,0.0,073
1701119100,11,28,5,5,305,019.9,0.0,073
1701119160,11,28,5,6,306,020.0,0.0,073
1701119220,11,28,5,7,307,020.1,0.0,072
1701119280,11,28,5,8,308,020.1,0.0,072
1701119340,11,28,5,9,309,020.1,0.0,072
1701119400,11,28,5,10,310,020.0,0.0,072
1701119460,11,28,5,11,311,020.0,0.0,072
1701119520,11,28,5,12,312,020.1,0.0,072
1701119580,11,28,5,13,313,020.1,0.0,072
1701119640,11,28,5,14,314,020.0,0.0,072
1701119700,11,28,5,15,315,020.0,0.0,073
1701119760,11,28,5,16,316,019.9,0.0,073
1701119820,11,28,5,17,317,019.8,0.0,073
1701119880,11,28,5,18,318,019.7,0.0,074
1701119940,11,28,5,19,319,019.6,0.0,074
1701120000,11,28,5,20,320,019.6,0.0,074
1701120060,11,28,5,21,321,019.6,0.0,074
1701120120,11,28,5,22,322,019.7,0.0,074
1701120180,11,28,5,23,323,019.7,0.0,074
1701120240,11,28,5,24,324,019.7,0.0,074
1701120300,11,28,5,25,325,019.7,0.0,074
1701120360,11,28,5,26,326,019.7,0.0,073
1701120420,11,28,5,27,327,019.7,0.0,073
1701120480,11,28,5,28,328,019.7,0.0,073
1701120540,11,28,5,29,329,019.7,0.0,073
1701120600,11,28,5,30,330,019.7,0.0,073
1701120660,11,28,5,31,331,019.7,0.0,073
1701120720,11,28,5,32,332,019.7,0.0,073
1701120780,11,28,5,33,333,019.7,0.0,073
1701120840,11,28,5,34,334,019.8,0.0,073
1701120900,11,28,5,35,335,019.8,0.0,072
1701120960,11,28,5,36,336,019.8,0.0,072
1701121020,11,28,5,37,337,019.8,0.0,072
1701121080,11,28,5,38,338,019.8,0.0,072
1701121140,11,28,5,39,339,019.9,0.0,072
1701121200,11,28,5,40,340,019.9,0.0,071
1701121260,11,28,5,41,341,019.9,0.0,071
1701121320,11,28,5,42,342,020.0,0.0,071
1701121380,11,28,5,43,343,020.1,0.0,070
1701121440,11,28,5,44,344,020.0,0.0,070
1701121500,11,28,5,45,345,020.0,0.0,071
1701121560,11,28,5,46,346,019.9,0.0,071
1701121620,11,28,5,47,347,019.9,0.0,071
1701121680,11,28,5,48,348,019.9,0.0,071
1701121740,11,28,5,49,349,019.9,0.0,071
1701121800,11,28,5,50,350,019.8,0.0,071
1701121860,11,28,5,51,351,019.7,0.0,072
1701121920,11,28,5,52,352,019.6,0.0,072
1701121980,11,28,5,53,353,019.7,0.0,071
1701122040,11,28,5,54,354,019.6,0.0,071
1701122100,11,28,5,55,355,019.7,0.0,071
1701122160,11,28,5,56,356,019.6,0.0,071
1701122220,11,28,5,57,357,019.6,0.0,072
1701122280,11,28,5,58,358,019.5,0.0,072
1701122340,11,28,5,59,359,019.5,0.0,071
1701122400,11,28,6,0,360,019.5,0.0,072
1701122460,11,28,6,1,361,019.5,0.0,071
1701122520,11,28,6,2,362,019.5,0.0,071
1701122580,11,28,6,3,363,019.5,0.0,071
1701122640,11,28,6,4,364,019.5,0.0,071
1701122700,11,28,6,5,365,019.5,0.0,072
1701122760,11,28,6,6,366,019.4,0.0,072
1701122820,11,28,6,7,367,019.4,0.0,071
1701122880,11,28,6,8,368,019.5,0.0,070
1701122940,11,28,6,9,369,019.5,0.0,070
1701123000,11,28,6,10,370,019.6,0.0,068
1701123060,11,28,6,11,371,019.8,0.0,068
1701123120,11,28,6,12,372,019.9,0.0,067
1701123180,11,28,6,13,373,019.9,0.0,066
1701123240,11,28,6,14,374,019.9,0.0,066
1701123300,11,28,6,15,375,020.0,0.0,065
1701123360,11,28,6,16,376,020.0,0.0,066
1701123420,11,28,6,17,377,020.0,0.0,065
1701123480,11,28,6,18,378,020.1,0.0,064
1701123540,11,28,6,19,379,020.1,0.0,065
1701123600,11,28,6,20,380,020.0,0.0,065
1701123660,11,28,6,21,381,019.9,0.0,065
1701123720,11,28,6,22,382,019.9,0.0,065
1701123780,11,28,6,23,383,019.8,0.0,065
1701123840,11,28,6,24,384,019.7,0.0,066
1701123900,11,28,6,25,385,019.7,0.0,066
1701123960,11,28,6,26,386,019.7,0.0,066
1701124020,11,28,6,27,387,019.6,0.0,066
1701124080,11,28,6,28,388,019.7,0.0,066
1701124140,11,28,6,29,389,019.7,0.0,065
1701124200,11,28,6,30,390,019.8,0.0,066
1701124260,11,28,6,31,391,019.8,0.0,065
1701124320,11,28,6,32,392,019.8,0.0,065
1701124380,11,28,6,33,393,019.8,0.0,066
1701124440,11,28,6,34,394,019.8,0.0,066
1701124500,11,28,6,35,395,019.7,0.0,066
1701124560,11,28,6,36,396,019.6,0.0,067
1701124620,11,28,6,37,397,019.6,0.0,068
1701124680,11,28,6,38,398,019.6,0.0,068
1701124740,11,28,6,39,399,019.6,0.0,068
1701124800,11,28,6,40,400,019.6,0.0,068
1701124860,11,28,6,41,401,019.6,0.0,068
1701124920,11,28,6,42,402,019.6,0.0,068
1701124980,11,28,6,43,403,019.6,0.0,068
1701125040,11,28,6,44,404,019.6,0.0,068
1701125100,11,28,6,45,405,019.6,0.0,069
1701125160,11,28,6,46,406,019.5,0.0,069
1701125220,11,28,6,47,407,019.5,0.0,069
1701125280,11,28,6,48,408,019.5,0.0,070
1701125340,11,28,6,49,409,019.4,0.0,070
1701125400,11,28,6,50,410,019.4,0.0,070
1701125460,11,28,6,51,411,019.4,0.0,070
1701125520,11,28,6,52,412,019.4,0.0,069
1701125580,11,28,6,53,413,019.5,0.0,069
1701125640,11,28,6,54,414,019.5,0.0,069
1701125700,11,28,6,55,415,019.5,0.0,069
1701125760,11,28,6,56,416,019.5,0.0,069
1701125820,11,28,6,57,417,019.4,0.0,069
1701125880,11,28,6,58,418,019.4,0.0,070
1701125940,11,28,6,59,419,019.4,0.0,069
1701126000,11,28,7,0,420,019.4,0.0,069
1701126060,11,28,7,1,421,019.4,0.0,069
1701126120,11,28,7,2,422,019.4,0.0,069
1701126180,11,28,7,3,423,019.4,0.0,069
1701126240,11,28,7,4,424,019.4,0.0,068
1701126300,11,28,7,5,425,019.4,0.0,068
1701126360,11,28,7,6,426,019.4,0.0,068
1701126420,11,28,7,7,427,019.3,0.0,069
1701126480,11,28,7,8,428,019.3,0.0,068
1701126540,11,28,7,9,429,019.3,0.0,068
1701126600,11,28,7,10,430,019.3,0.0,068
1701126660,11,28,7,11,431,019.4,0.0,068
1701126720,11,28,7,12,432,019.3,0.0,068
1701126780,11,28,7,13,433,019.3,0.0,067
1701126840,11,28,7,14,434,019.4,0.0,067
1701126900,11,28,7,15,435,019.4,0.0,068
1701126960,11,28,7,16,436,019.4,0.0,067
1701127020,11,28,7,17,437,019.4,0.0,067
1701127080,11,28,7,18,438,019.4,0.0,067
1701127140,11,28,7,19,439,019.4,0.0,067
1701127200,11,28,7,20,440,019.5,0.0,067
1701127260,11,28,7,21,441,019.4,0.0,067
1701127320,11,28,7,22,442,019.4,0.0,067
1701127380,11,28,7,23,443,019.4,0.0,067
1701127440,11,28,7,24,444,019.5,0.0,067
1701127500,11,28,7,25,445,019.5,0.0,067
1701127560,11,28,7,26,446,019.5,0.0,066
1701127620,11,28,7,27,447,019.5,0.0,066
1701127680,11,28,7,28,448,019.5,0.0,066
1701127740,11,28,7,29,449,019.6,0.0,066
1701127800,11,28,7,30,450,019.6,0.0,066
1701127860,11,28,7,31,451,019.6,0.0,065
1701127920,11,28,7,32,452,019.6,0.0,066
1701127980,11,28,7,33,453,019.6,0.0,066
1701128040,11,28,7,34,454,019.6,0.0,065
1701128100,11,28,7,35,455,019.7,0.0,065
1701128160,11,28,7,36,456,019.7,0.0,065
1701128220,11,28,7,37,457,019.7,0.0,065
1701128280,11,28,7,38,458,019.7,0.0,065
1701128340,11,28,7,39,459,019.7,0.0,066
1701128400,11,28,7,40,460,019.6,0.0,065
1701128460,11,28,7,41,461,019.7,0.0,065
1701128520,11,28,7,42,462,019.7,0.0,065
1701128580,11,28,7,43,463,019.7,0.0,065
1701128640,11,28,7,44,464,019.8,0.0,064
1701128700,11,28,7,45,465,019.9,0.0,063
1701128760,11,28,7,46,466,020.0,0.0,063
1701128820,11,28,7,47,467,020.0,0.0,063
1701128880,11,28,7,48,468,020.1,0.0,063
1701128940,11,28,7,49,469,020.2,0.0,063
1701129000,11,28,7,50,470,020.2,0.0,062
1701129060,11,28,7,51,471,020.4,0.0,062
1701129120,11,28,7,52,472,020.4,0.0,062
1701129180,11,28,7,53,473,020.5,0.0,061
1701129240,11,28,7,54,474,020.5,0.0,061
1701129300,11,28,7,55,475,020.5,0.0,061
1701129360,11,28,7,56,476,020.5,0.0,061
1701129420,11,28,7,57,477,020.5,0.0,061
1701129480,11,28,7,58,478,020.4,0.0,061
1701129540,11,28,7,59,479,020.4,0.0,062
1701129600,11,28,8,0,480,020.5,0.0,062
1701129660,11,28,8,1,481,020.5,0.0,062
1701129720,11,28,8,2,482,020.5,0.0,062
1701129780,11,28,8,3,483,020.6,0.0,061
1701129840,11,28,8,4,484,020.6,0.0,061
1701129900,11,28,8,5,485,020.6,0.0,061
1701129960,11,28,8,6,486,020.6,0.0,061
1701130020,11,28,8,7,487,020.6,0.0,061
1701130080,11,28,8,8,488,020.7,0.0,061
1701130140,11,28,8,9,489,020.7,0.0,060
1701130200,11,28,8,10,490,020.8,0.0,062
1701130260,11,28,8,11,491,020.8,0.0,060
1701130320,11,28,8,12,492,020.9,0.0,060
1701130380,11,28,8,13,493,021.0,0.0,061
1701130440,11,28,8,14,494,021.1,0.0,062
1701130500,11,28,8,15,495,021.1,0.0,062
1701130560,11,28,8,16,496,021.1,0.0,060
1701130620,11,28,8,17,497,021.1,0.0,060
1701130680,11,28,8,18,498,021.2,0.0,060
1701130740,11,28,8,19,499,021.2,0.0,060
1701130800,11,28,8,20,500,021.3,0.0,060
1701130860,11,28,8,21,501,021.4,0.0,060
1701130920,11,28,8,22,502,021.5,0.0,059
1701130980,11,28,8,23,503,021.5,0.0,058
1701131040,11,28,8,24,504,021.4,0.0,059
1701131100,11,28,8,25,505,021.5,0.0,060
1701131160,11,28,8,26,506,021.5,0.0,059
1701131220,11,28,8,27,507,021.4,0.0,059
1701131280,11,28,8,28,508,021.5,0.0,059
1701131340,11,28,8,29,509,021.5,0.0,059
1701131400,11,28,8,30,510,021.5,0.0,059
1701131460,11,28,8,31,511,021.6,0.0,059
1701131520,11,28,8,32,512,021.6,0.0,059
1701131580,11,28,8,33,513,021.6,0.0,058
1701131640,11,28,8,34,514,021.6,0.0,058
1701131700,11,28,8,35,515,021.6,0.0,059
1701131760,11,28,8,36,516,021.7,0.0,057
1701131820,11,28,8,37,517,021.7,0.0,058
1701131880,11,28,8,38,518,021.8,0.0,058
1701131940,11,28,8,39,519,021.8,0.0,056
1701132000,11,28,8,40,520,021.7,0.0,056
1701132060,11,28,8,41,521,021.7,0.0,057
1701132120,11,28,8,42,522,021.8,0.0,056
1701132180,11,28,8,43,523,021.8,0.0,056
1701132240,11,28,8,44,524,021.8,0.0,056
1701132300,11,28,8,45,525,021.8,0.0,056
1701132360,11,28,8,46,526,021.8,0.0,056
1701132420,11,28,8,47,527,021.9,0.0,057
1701132480,11,28,8,48,528,021.9,0.0,056
1701132540,11,28,8,49,529,021.9,0.0,056
1701132600,11,28,8,50,530,021.9,0.0,055
1701132660,11,28,8,51,531,021.9,0.0,056
1701132720,11,28,8,52,532,021.9,0.0,056
1701132780,11,28,8,53,533,021.9,0.0,056
1701132840,11,28,8,54,534,021.9,0.0,055
1701132900,11,28,8,55,535,021.9,0.0,055
1701132960,11,28,8,56,536,022.0,0.0,055
1701133020,11,28,8,57,537,022.1,0.0,055
1701133080,11,28,8,58,538,022.1,0.0,055
1701133140,11,28,8,59,539,022.1,0.0,055
1701133200,11,28,9,0,540,022.1,0.0,055
1701133260,11,28,9,1,541,022.2,0.0,055
1701133320,11,28,9,2,542,022.2,0.0,055
1701133380,11,28,9,3,543,022.3,0.0,055
1701133440,11,28,9,4,544,022.4,0.0,056
1701133500,11,28,9,5,545,022.4,0.0,054
1701133560,11,28,9,6,546,022.4,0.0,054
1701133620,11,28,9,7,547,022.4,0.0,054
1701133680,11,28,9,8,548,022.3,0.0,054
1701133740,11,28,9,9,549,022.4,0.0,054
1701133800,11,28,9,10,550,022.4,0.0,054
1701133860,11,28,9,11,551,022.4,0.0,053
1701133920,11,28,9,12,552,022.4,0.0,054
1701133980,11,28,9,13,553,022.4,0.0,053
1701134040,11,28,9,14,554,022.4,0.0,053
1701134100,11,28,9,15,555,022.4,0.0,053
1701134160,11,28,9,16,556,022.4,0.0,053
1701134220,11,28,9,17,557,022.4,0.0,053
1701134280,11,28,9,18,558,022.4,0.0,053
1701134340,11,28,9,19,559,022.4,0.0,053
