11,27,1420,20.1,0.0,77
11,27,1430,20.3,0.0,76
11,28,0,-1,-1,-1
11,28,10,20.1,0.0,77
11,28,20,20.0,0.0,77
11,28,30,19.8,0.0,79
11,28,40,20.0,0.0,78
11,28,50,20.2,0.0,76
11,28,60,20.2,0.0,76
11,28,70,20.2,0.0,77
11,28,80,20.2,0.0,76
11,28,90,20.2,0.0,76
11,28,100,20.1,0.0,76
11,28,110,20.3,0.0,75
11,28,120,20.4,0.0,74
11,28,130,20.2,0.0,75
11,28,140,20.2,0.0,75
11,28,150,20.4,0.0,74
11,28,160,20.1,0.0,76
11,28,170,19.9,0.0,77
11,28,180,19.8,0.0,77
11,28,190,19.7,0.0,78
11,28,200,20.0,0.0,76
11,28,210,20.0,0.0,76
11,28,220,19.8,0.0,77
11,28,230,19.7,0.0,77
11,28,240,19.9,0.0,76
11,28,250,19.9,0.0,75
11,28,260,19.7,0.0,75
11,28,270,20.1,0.0,73
11,28,280,20.0,0.0,73
11,28,290,19.8,0.0,73
11,28,300,19.8,0.0,73
11,28,310,20.0,0.0,73
11,28,320,19.6,0.0,75
11,28,330,19.7,0.0,73
11,28,340,19.9,0.0,72
11,28,350,19.8,0.0,71
11,28,360,19.5,0.0,72
11,28,370,19.6,0.0,69
11,28,380,20.0,0.0,65
11,28,390,19.8,0.0,66
11,28,400,19.6,0.0,69
11,28,410,19.4,0.0,70
11,28,420,19.4,0.0,70
11,28,430,19.3,0.0,69
11,28,440,19.5,0.0,67
11,28,450,19.6,0.0,66
11,28,460,19.6,0.0,66
11,28,470,20.2,0.0,63
11,28,480,20.5,0.0,62
11,28,490,20.8,0.0,62
11,28,500,21.3,0.0,61
11,28,510,21.5,0.0,59
11,28,520,21.7,0.0,57
11,28,530,21.9,0.0,56
11,28,540,22.1,0.0,55
11,28,550,22.4,0.0,54
11,28,560,22.4,0.0,54
11,28,570,22.8,0.0,53
11,28,580,22.9,0.0,50
11,28,590,23.1,0.0,51
11,28,600,23.4,0.0,49
11,28,610,23.4,0.0,49
11,28,620,23.7,0.0,49
11,28,630,23.8,0.0,48
11,28,640,24.1,0.0,47
11,28,650,24.7,0.0,45
11,28,660,24.3,0.0,47
11,28,670,24.7,0.0,46
11,28,680,24.8,0.0,45
11,28,690,25.0,0.0,45
11,28,700,24.9,0.0,46
11,28,710,24.9,0.0,41
11,28,720,24.9,0.0,43
11,28,730,24.8,0.0,41
11,28,740,24.7,0.0,42
11,28,750,24.8,0.0,42
11,28,760,24.6,0.0,43
11,28,770,24.8,0.0,43
11,28,780,24.7,0.0,43
11,28,790,25.0,0.0,42
11,28,800,25.0,0.0,41
11,28,810,24.7,0.0,42
11,28,820,24.9,0.0,44
11,28,830,24.7,0.0,44
11,28,840,24.6,0.0,44
11,28,850,24.7,0.0,44
11,28,860,24.5,0.0,45
11,28,870,24.5,0.0,45
11,28,880,24.0,0.0,45
11,28,890,24.0,0.0,46
11,28,900,23.9,0.0,46
11,28,910,23.5,0.0,46
11,28,920,23.4,0.0,47
11,28,930,23.4,0.0,47
11,28,940,23.1,0.0,49
11,28,950,23.0,0.0,49
11,28,960,22.8,0.0,50
11,28,970,22.7,0.0,50
11,28,980,22.5,0.0,51
11,28,990,22.4,0.0,51
11,28,1000,22.3,0.0,52
11,28,1010,22.2,0.0,52
11,28,1020,22.1,0.0,53
11,28,1030,21.9,0.0,54
11,28,1040,21.8,0.0,54
11,28,1050,21.6,0.0,55
11,28,1060,21.5,0.0,55
11,28,1070,21.6,0.0,56
11,28,1080,21.6,0.0,56
11,28,1090,21.5,0.0,56
11,28,1100,21.5,0.0,57
11,28,1110,21.4,0.0,57
11,28,1120,21.4,0.0,58
11,28,1130,21.5,0.0,57
11,28,1140,21.5,0.0,57
11,28,1150,21.4,0.0,58
11,28,1160,21.5,0.0,57
11,28,1170,-1,-1,-1
11,28,1180,21.6,0.0,57
11,28,1190,21.8,0.0,57
11,28,1200,21.7,0.0,57
11,28,1210,21.8,0.0,57
11,28,1220,21.9,0.0,57
11,28,1230,21.8,0.0,57
11,28,1240,21.9,0.0,56
11,28,1250,21.7,0.0,57
11,28,1260,21.8,0.0,58
11,28,1270,21.8,0.0,57
11,28,1280,21.7,0.0,58
11,28,1290,21.9,0.0,57
11,28,1300,21.8,0.0,58
11,28,1310,21.8,0.0,58
11,28,1320,21.8,0.0,58
11,28,1330,21.8,0.0,58
11,28,1340,22.0,0.0,58
11,28,1350,21.8,0.0,59
11,28,1360,21.8,0.0,59
11,28,1370,22.0,0.0,58
11,28,1380,21.9,0.0,59
11,28,1390,21.8,0.0,59
11,28,1400,21.8,0.0,59
11,28,1410,21.7,0.0,60
11,28,1420,21.9,0.0,59
11,28,1430,21.9,0.0,58
11,29,0,-1,-1,-1
11,29,10,21.9,0.0,58
11,29,20,21.9,0.0,58
11,29,30,21.8,0.0,59
11,29,40,21.8,0.0,59
11,29,50,21.6,0.0,60
11,29,60,21.8,0.0,58
11,29,70,21.5,0.0,60
11,29,80,21.5,0.0,60
11,29,90,21.6,0.0,60
11,29,100,21.7,0.0,60
11,29,110,21.6,0.0,60
11,29,120,21.4,0.0,61
11,29,130,21.2,0.0,63
11,29,140,21.3,0.0,62
11,29,150,21.4,0.0,61
11,29,160,21.1,0.0,64
11,29,170,21.4,0.0,63
11,29,180,21.2,0.0,63
11,29,190,21.2,0.0,64
11,29,200,21.2,0.0,64
11,29,210,21.4,0.0,63
11,29,220,21.1,0.0,64
11,29,230,21.0,0.0,66
11,29,240,21.0,0.0,65
11,29,250,20.9,0.0,67
11,29,260,21.3,0.0,64
11,29,270,21.5,0.0,62
11,29,280,21.1,0.0,65
11,29,290,20.8,0.0,67
11,29,300,20.5,0.0,69
11,29,310,20.4,0.0,70
11,29,320,20.4,0.0,71
11,29,330,20.5,0.0,70
11,29,340,20.5,0.0,70
11,29,350,20.5,0.0,70
11,29,360,20.8,0.0,69
11,29,370,20.6,0.0,70
11,29,380,20.6,0.0,72
11,29,390,20.5,0.0,73
11,29,400,20.7,0.0,73
11,29,410,20.8,0.0,74
11,29,420,21.0,0.0,71
11,29,430,21.1,0.0,72
11,29,440,21.5,0.0,70
11,29,450,21.7,0.0,69
11,29,460,21.7,0.0,70
11,29,470,22.1,0.0,67
11,29,480,22.3,0.0,70
11,29,490,22.6,0.0,68
11,29,500,22.8,0.0,69
11,29,510,22.9,0.0,67
11,29,520,23.2,0.0,67
11,29,530,23.5,0.0,64
11,29,540,23.6,0.0,64
11,29,550,24.1,0.0,64
11,29,560,24.2,0.0,61
11,29,570,24.2,0.0,61
11,29,580,24.8,0.0,59
11,29,590,24.9,0.0,58
11,29,600,25.2,0.0,57
11,29,610,25.7,0.0,55
11,29,620,25.9,0.0,54
11,29,630,26.0,0.0,54
11,29,640,26.2,0.0,52
11,29,650,26.6,0.0,53
11,29,660,26.2,0.0,54
11,29,670,-1,-1,-1
11,29,680,-1,-1,-1
11,29,690,26.4,0.0,56
11,29,700,-1,-1,-1
11,29,710,26.4,0.0,54
11,29,720,26.2,0.0,57
11,29,730,26.0,0.0,55
11,29,740,26.2,0.0,55
11,29,750,26.1,0.0,61
11,29,760,26.0,0.0,60
11,29,770,26.4,0.0,56
11,29,780,26.6,0.0,55
11,29,790,26.9,0.0,57
11,29,800,26.7,0.0,53
11,29,810,26.6,0.0,55
11,29,820,26.6,0.0,55
11,29,830,26.6,0.0,54
