202312030859,18.45,0.66,89.02
202312030900,18.45,0.66,89.02
202312030901,18.45,0.66,89.02
202312030902,18.45,0.66,89.02
202312030903,18.45,0.66,89.02
202312030904,18.45,0.66,89.02
202312030905,18.45,0.66,89.02
202312030906,18.45,0.66,89.02
202312030907,18.45,0.66,89.02
202312030908,18.45,0.66,89.02
202312030909,18.45,0.66,89.02
202312030910,18.45,0.66,89.02
202312030911,18.45,0.66,89.02
202312030912,18.45,0.66,89.02
202312030913,18.45,0.66,89.02
202312030914,18.45,0.66,89.02
202312030915,18.34,0.63,89.75
202312030916,18.34,0.63,89.75
202312030917,18.34,0.63,89.75
202312030918,18.34,0.63,89.75
202312030919,18.34,0.63,89.75
202312030920,18.34,0.63,89.75
202312030921,18.34,0.63,89.75
202312030922,18.34,0.63,89.75
202312030923,18.34,0.63,89.75
202312030924,18.34,0.63,89.75
202312030925,18.34,0.63,89.75
202312030926,18.34,0.63,89.75
202312030927,18.34,0.63,89.75
202312030928,18.34,0.63,89.75
202312030929,18.34,0.63,89.75
202312030930,18.34,0.63,89.75
202312030931,18.34,0.63,89.75
202312030932,18.34,0.63,89.75
202312030933,18.34,0.63,89.75
202312030934,18.34,0.63,89.75
202312030935,18.34,0.63,89.75
202312030936,18.34,0.63,89.75
202312030937,18.34,0.63,89.75
202312030938,18.34,0.63,89.75
202312030939,18.34,0.63,89.75
202312030940,18.34,0.63,89.75
202312030941,18.34,0.63,89.75
202312030942,18.34,0.63,89.75
202312030943,18.34,0.63,89.75
202312030944,18.34,0.63,89.75
202312030945,18.24,0.61,90.49
202312030946,18.24,0.61,90.49
202312030947,18.24,0.61,90.49
202312030948,18.24,0.61,90.49
202312030949,18.24,0.61,90.49
202312030950,18.24,0.61,90.49
202312030951,18.24,0.61,90.49
202312030952,18.24,0.61,90.49
202312030953,18.24,0.61,90.49
202312030954,18.24,0.61,90.49
202312030955,18.24,0.61,90.49
202312030956,18.24,0.61,90.49
202312030957,18.24,0.61,90.49
202312030958,18.24,0.61,90.49
202312030959,18.24,0.61,90.49
202312031000,18.24,0.61,90.49
202312031001,18.24,0.61,90.49
202312031002,18.24,0.61,90.49
202312031003,18.24,0.61,90.49
202312031004,18.24,0.61,90.49
202312031005,18.24,0.61,90.49
202312031006,18.24,0.61,90.49
202312031007,18.24,0.61,90.49
202312031008,18.24,0.61,90.49
202312031009,18.24,0.61,90.49
202312031010,18.24,0.61,90.49
202312031011,18.24,0.61,90.49
202312031012,18.24,0.61,90.49
202312031013,18.24,0.61,90.49
202312031014,18.24,0.61,90.49
202312031015,18.14,0.59,91.23
202312031016,18.14,0.59,91.23
202312031017,18.14,0.59,91.23
202312031018,18.14,0.59,91.23
202312031019,18.14,0.59,91.23
202312031020,18.14,0.59,91.23
202312031021,18.14,0.59,91.23
202312031022,18.14,0.59,91.23
202312031023,18.14,0.59,91.23
202312031024,18.14,0.59,91.23
202312031025,18.14,0.59,91.23
202312031026,18.14,0.59,91.23
202312031027,18.14,0.59,91.23
202312031028,18.14,0.59,91.23
202312031029,18.14,0.59,91.23
202312031030,18.14,0.59,91.23
202312031031,18.14,0.59,91.23
202312031032,18.14,0.59,91.23
202312031033,18.14,0.59,91.23
202312031034,18.14,0.59,91.23
202312031035,18.14,0.59,91.23
202312031036,18.14,0.59,91.23
202312031037,18.14,0.59,91.23
202312031038,18.14,0.59,91.23
202312031039,18.14,0.59,91.23
202312031040,18.14,0.59,91.23
202312031041,18.14,0.59,91.23
